Punto vendita,Data,Codice,Nome,Quantità,Prezzo,Totale
CAFEZAL_PREMUDA,2023-09-08 14:43:56,2087,MONO VEGAN,5,2,10
CAFEZAL_PREMUDA,2023-09-08 14:43:56,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 14:43:56,2413,ROYAL SALAD,1,12,12
CAFEZAL_PREMUDA,2023-09-08 14:43:56,2270,COPERTO,2,1.5,3
CAFEZAL_PREMUDA,2023-09-08 14:43:56,2087,MONO VEGAN,5,2,10
CAFEZAL_SOLFERINO,2023-09-08 14:43:06,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-09-08 14:43:06,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 14:43:06,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-09-08 14:43:06,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 14:41:00,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:41:00,1056,GARIBALDI 250GR,1,12.5,12.5
CAFEZAL_SOLFERINO,2023-09-08 14:41:00,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 14:41:00,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:41:00,1053,AMERICANO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 14:41:00,1056,GARIBALDI 250GR,1,12.5,12.5
CAFEZAL_CSO_MAGENTA,2023-09-08 14:40:07,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 14:40:07,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 14:40:07,5012,EXTRA SHOT,1,2,2
CAFEZAL_CSO_MAGENTA,2023-09-08 14:40:07,5012,EXTRA SHOT,1,2,2
CAFEZAL_CSO_MAGENTA,2023-09-08 14:39:51,5013,SINGLE ORIGIN,1,2,2
CAFEZAL_CSO_MAGENTA,2023-09-08 14:39:51,5013,SINGLE ORIGIN,1,2,2
CAFEZAL_PREMUDA,2023-09-08 14:29:07,2283,BOTTIGLIA ACQUA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 14:29:07,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 14:29:07,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 14:29:07,2283,BOTTIGLIA ACQUA,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:24:07,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 14:24:07,1016,EXTRA SHOT,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:24:07,1016,EXTRA SHOT,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:24:07,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-09-08 14:21:34,2057,ATLANTICO 250G,3,19,57
CAFEZAL_PREMUDA,2023-09-08 14:21:34,2057,ATLANTICO 250G,3,19,57
CAFEZAL_SOLFERINO,2023-09-08 14:21:27,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 14:21:27,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2069,COOKIE,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2218,FILTER 2 COLOMBIA,3,6,18
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2084,CIOCCOLATO MONORIG,1,6,6
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2271,SERVIZIO,4,0.5,2
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2399,LEMONAID,1,5,5
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2084,CIOCCOLATO MONORIG,1,6,6
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2399,LEMONAID,1,5,5
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2069,COOKIE,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2218,FILTER 2 COLOMBIA,3,6,18
CAFEZAL_PREMUDA,2023-09-08 14:20:52,2271,SERVIZIO,4,0.5,2
CAFEZAL_SOLFERINO,2023-09-08 14:18:53,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 14:18:53,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 14:18:53,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 14:18:53,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 14:17:29,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:17:29,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 14:15:40,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 14:15:40,5068,CIOCCOLATINI,1,2,2
CAFEZAL_CSO_MAGENTA,2023-09-08 14:15:40,5068,CIOCCOLATINI,1,2,2
CAFEZAL_CSO_MAGENTA,2023-09-08 14:15:40,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:14:16,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 14:14:16,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 14:13:12,1014,GARIBALDI,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-09-08 14:13:12,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:13:12,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:13:12,1014,GARIBALDI,1,0.5,0.5
CAFEZAL_PREMUDA,2023-09-08 14:09:59,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-09-08 14:09:59,2001,CAPPUCCINO,1,2,2
CAFEZAL_SOLFERINO,2023-09-08 14:08:47,1015,GARIBALDI DOPPIO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 14:08:47,1069,COOKIE,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 14:08:47,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:08:47,1017,ATLANTICO,2,2,4
CAFEZAL_SOLFERINO,2023-09-08 14:08:47,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 14:08:47,1015,GARIBALDI DOPPIO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 14:08:47,1069,COOKIE,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 14:08:47,1017,ATLANTICO,2,2,4
CAFEZAL_PREMUDA,2023-09-08 14:08:04,2014,GARIBALDI,6,1.5,9
CAFEZAL_PREMUDA,2023-09-08 14:08:04,2014,GARIBALDI,6,1.5,9
CAFEZAL_PREMUDA,2023-09-08 14:06:17,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 14:06:17,2087,MONO VEGAN,1,2,2
CAFEZAL_PREMUDA,2023-09-08 14:06:17,2087,MONO VEGAN,1,2,2
CAFEZAL_PREMUDA,2023-09-08 14:06:17,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 13:59:17,1012,COLD BREW,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 13:59:17,1012,COLD BREW,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 13:58:28,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 13:58:28,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 13:58:02,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 13:58:02,1217,FILTER TIER 1,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 13:58:02,1217,FILTER TIER 1,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 13:58:02,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 13:57:33,1013,ICED LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 13:57:33,1013,ICED LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 13:57:17,1018,BRASILE DOPPIO,1,3,3
CAFEZAL_SOLFERINO,2023-09-08 13:57:17,1014,GARIBALDI,3,1.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 13:57:17,1018,BRASILE DOPPIO,1,3,3
CAFEZAL_SOLFERINO,2023-09-08 13:57:17,1014,GARIBALDI,3,1.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 13:54:09,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 13:54:09,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 13:53:02,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 13:53:02,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 13:51:48,2364,MARACUJA,1,19,19
CAFEZAL_SOLFERINO,2023-09-08 13:51:48,2364,MARACUJA,1,19,19
CAFEZAL_PREMUDA,2023-09-08 13:48:34,2014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-09-08 13:48:34,2014,GARIBALDI,2,1.5,3
CAFEZAL_CSO_MAGENTA,2023-09-08 13:47:39,5010,GARIBALDI,2,1.5,3
CAFEZAL_CSO_MAGENTA,2023-09-08 13:47:39,5010,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 13:43:17,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 13:43:17,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 13:38:25,2217,FILTER 1 KENYA,1,5,5
CAFEZAL_PREMUDA,2023-09-08 13:38:25,2217,FILTER 1 KENYA,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 13:38:11,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 13:38:11,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 13:38:11,1094,SPREMUTA,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 13:38:11,1094,SPREMUTA,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 13:38:11,2346,MUFFIN,1,3.5,3.5
CAFEZAL_SOLFERINO,2023-09-08 13:38:11,2346,MUFFIN,1,3.5,3.5
CAFEZAL_CSO_MAGENTA,2023-09-08 13:32:05,5010,GARIBALDI,4,1.5,6
CAFEZAL_CSO_MAGENTA,2023-09-08 13:32:05,5010,GARIBALDI,4,1.5,6
CAFEZAL_SOLFERINO,2023-09-08 13:27:15,1017,ATLANTICO,2,2,4
CAFEZAL_SOLFERINO,2023-09-08 13:27:15,1017,ATLANTICO,2,2,4
CAFEZAL_SOLFERINO,2023-09-08 13:22:49,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 13:22:49,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 13:17:24,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-09-08 13:17:24,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-09-08 13:16:01,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 13:16:01,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 13:16:01,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 13:16:01,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-09-08 13:12:32,2221,COLD BREW,1,40,40
CAFEZAL_PREMUDA,2023-09-08 13:12:32,2221,COLD BREW,1,40,40
CAFEZAL_SOLFERINO,2023-09-08 13:05:21,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 13:05:21,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 13:02:10,5018,CAFFE LATTE,1,4,4
CAFEZAL_CSO_MAGENTA,2023-09-08 13:02:10,5018,CAFFE LATTE,1,4,4
CAFEZAL_PREMUDA,2023-09-08 13:01:47,2001,CAPPUCCINO,1,2,2
CAFEZAL_PREMUDA,2023-09-08 13:01:47,2001,CAPPUCCINO,1,2,2
CAFEZAL_CSO_MAGENTA,2023-09-08 12:59:49,5069,CANNELES,1,3,3
CAFEZAL_CSO_MAGENTA,2023-09-08 12:59:49,5010,GARIBALDI,2,1.5,3
CAFEZAL_CSO_MAGENTA,2023-09-08 12:59:49,5069,CANNELES,1,3,3
CAFEZAL_CSO_MAGENTA,2023-09-08 12:59:49,5010,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 12:57:08,1090,CHEESECAKE,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:57:08,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 12:57:08,1090,CHEESECAKE,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:57:08,1223,THE DAMMAN,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:57:08,1223,THE DAMMAN,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:57:08,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 12:56:19,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 12:56:19,2053,AMERICANO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 12:56:19,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-09-08 12:56:19,155,BLACK LION 250GR,1,1.8,1.8
CAFEZAL_PREMUDA,2023-09-08 12:56:19,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-09-08 12:56:19,2053,AMERICANO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 12:56:19,155,BLACK LION 250GR,1,1.8,1.8
CAFEZAL_PREMUDA,2023-09-08 12:56:19,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:54:46,5233,BOTTIGLIA ACQUA,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:54:46,5010,GARIBALDI,2,1.5,3
CAFEZAL_CSO_MAGENTA,2023-09-08 12:54:46,5233,BOTTIGLIA ACQUA,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:54:46,5010,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 12:54:29,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 12:54:29,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:53:56,5233,BOTTIGLIA ACQUA,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:53:56,5233,BOTTIGLIA ACQUA,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:53:56,5158,CAPPUCCINO SINGLE ORIGIN,2,2.5,5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:53:56,5158,CAPPUCCINO SINGLE ORIGIN,2,2.5,5
CAFEZAL_SOLFERINO,2023-09-08 12:47:39,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 12:47:39,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 12:46:21,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 12:46:21,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 12:45:00,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 12:45:00,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 12:44:34,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 12:44:34,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 12:44:34,2070,BRIOCHE VUOTA,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 12:44:34,2141,BRIOCHE MARMELLATA,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 12:38:13,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 12:38:13,1014,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 12:38:13,1094,SPREMUTA,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:38:13,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-09-08 12:38:13,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-09-08 12:38:13,1094,SPREMUTA,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:34:57,2364,MARACUJA,1,19,19
CAFEZAL_SOLFERINO,2023-09-08 12:34:57,2364,MARACUJA,1,19,19
CAFEZAL_SOLFERINO,2023-09-08 12:31:50,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-09-08 12:31:50,1003,FLAT WHITE,1,3.8,3.8
CAFEZAL_SOLFERINO,2023-09-08 12:30:59,1021,SOIA/OAT,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-09-08 12:30:59,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 12:30:59,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 12:30:59,1021,SOIA/OAT,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-09-08 12:27:25,1012,COLD BREW,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 12:27:25,1012,COLD BREW,1,4.5,4.5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:23:47,5120,BRIOCHEE CRUDO PATE OLIVE,1,5,5
CAFEZAL_CSO_MAGENTA,2023-09-08 12:23:47,5120,BRIOCHEE CRUDO PATE OLIVE,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:19:15,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-09-08 12:19:15,1021,SOIA/OAT,2,0.5,1
CAFEZAL_SOLFERINO,2023-09-08 12:19:15,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 12:19:15,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-09-08 12:19:15,1021,SOIA/OAT,2,0.5,1
CAFEZAL_SOLFERINO,2023-09-08 12:19:15,1073,BANANA BREAD,1,4,4
CAFEZAL_PREMUDA,2023-09-08 12:19:14,2098,SUCCO NETTARE,1,3.5,3.5
CAFEZAL_PREMUDA,2023-09-08 12:19:14,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 12:19:14,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 12:19:14,2098,SUCCO NETTARE,1,3.5,3.5
CAFEZAL_PREMUDA,2023-09-08 12:18:39,2004,FLAT WHITE SOY/OAT,1,4.2,4.2
CAFEZAL_PREMUDA,2023-09-08 12:18:39,2004,FLAT WHITE SOY/OAT,1,4.2,4.2
CAFEZAL_SOLFERINO,2023-09-08 12:16:30,1090,CHEESECAKE,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:16:30,2001,CAPPUCCINO,3,2.5,7.5
CAFEZAL_SOLFERINO,2023-09-08 12:16:30,1174,BRIOCHE VUOTA,2,1.8,3.6
CAFEZAL_SOLFERINO,2023-09-08 12:16:30,1090,CHEESECAKE,1,5,5
CAFEZAL_SOLFERINO,2023-09-08 12:16:30,2001,CAPPUCCINO,3,2.5,7.5
CAFEZAL_SOLFERINO,2023-09-08 12:16:30,1174,BRIOCHE VUOTA,2,1.8,3.6
CAFEZAL_SOLFERINO,2023-09-08 12:11:15,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-09-08 12:11:15,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_PREMUDA,2023-09-08 12:04:04,2228,ESPRESSO TONIC,1,6,6
CAFEZAL_PREMUDA,2023-09-08 12:04:04,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-09-08 12:04:04,2228,ESPRESSO TONIC,1,6,6
CAFEZAL_PREMUDA,2023-09-08 12:04:04,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-09-08 12:02:11,1202,FLAT WHITE SINGLE ORIGIN,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 12:02:11,1202,FLAT WHITE SINGLE ORIGIN,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 12:02:11,1022,CAFFE LATTE,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 12:02:11,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-09-08 12:02:11,1329,BOTTIGLIA ACQUA,1,1.8,1.8
CAFEZAL_SOLFERINO,2023-09-08 12:02:11,1022,CAFFE LATTE,1,4,4
CAFEZAL_CSO_MAGENTA,2023-09-08 11:58:12,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 11:58:12,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_SOLFERINO,2023-09-08 11:55:05,2364,MARACUJA,1,19,19
CAFEZAL_SOLFERINO,2023-09-08 11:55:05,2364,MARACUJA,1,19,19
CAFEZAL_SOLFERINO,2023-09-08 11:54:17,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 11:54:17,1022,CAFFE LATTE,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 11:54:17,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 11:54:17,2364,MARACUJA,1,19,19
CAFEZAL_SOLFERINO,2023-09-08 11:54:17,2364,MARACUJA,1,19,19
CAFEZAL_SOLFERINO,2023-09-08 11:54:17,1073,BANANA BREAD,1,4,4
CAFEZAL_SOLFERINO,2023-09-08 11:54:17,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 11:54:17,1022,CAFFE LATTE,1,4.5,4.5
CAFEZAL_CSO_MAGENTA,2023-09-08 11:53:02,5057,BIG FIVE CAPSULE 10PZ,1,7.3,7.3
CAFEZAL_CSO_MAGENTA,2023-09-08 11:53:02,5053,COPACABANA 10 CAPSULE,1,6.5,6.5
CAFEZAL_CSO_MAGENTA,2023-09-08 11:53:02,5055,SWEET BALI 10PZ,1,6.9,6.9
CAFEZAL_CSO_MAGENTA,2023-09-08 11:53:02,5053,COPACABANA 10 CAPSULE,1,6.5,6.5
CAFEZAL_CSO_MAGENTA,2023-09-08 11:53:02,5055,SWEET BALI 10PZ,1,6.9,6.9
CAFEZAL_CSO_MAGENTA,2023-09-08 11:53:02,5057,BIG FIVE CAPSULE 10PZ,1,7.3,7.3
CAFEZAL_SOLFERINO,2023-09-08 11:51:58,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-09-08 11:51:58,1012,COLD BREW,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 11:51:58,1102,COLD BREW TONIC,3,6.5,19.5
CAFEZAL_SOLFERINO,2023-09-08 11:51:58,1012,COLD BREW,1,4.5,4.5
CAFEZAL_SOLFERINO,2023-09-08 11:51:58,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-09-08 11:51:58,1102,COLD BREW TONIC,3,6.5,19.5
CAFEZAL_CSO_MAGENTA,2023-09-08 11:50:57,5158,CAPPUCCINO SINGLE ORIGIN,1,2.5,2.5
CAFEZAL_CSO_MAGENTA,2023-09-08 11:50:57,5061,BANANA BREAD,1,4,4
CAFEZAL_CSO_MAGENTA,2023-09-08 11:50:57,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_CSO_MAGENTA,2023-09-08 11:50:57,5158,CAPPUCCINO SINGLE ORIGIN,1,2.5,2.5
CAFEZAL_CSO_MAGENTA,2023-09-08 11:50:57,5061,BANANA BREAD,1,4,4
CAFEZAL_CSO_MAGENTA,2023-09-08 11:50:57,5010,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 11:49:29,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 11:49:29,2142,BRIOCHE COTTO ROBIOLA,1,5,5
CAFEZAL_PREMUDA,2023-09-08 11:49:29,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-09-08 11:49:29,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 11:49:29,2001,CAPPUCCINO,1,2.5,2.5
CAFEZAL_PREMUDA,2023-09-08 11:49:29,2142,BRIOCHE COTTO ROBIOLA,1,5,5
CAFEZAL_PREMUDA,2023-09-08 11:49:29,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 11:49:29,2271,SERVIZIO,2,0.5,1
CAFEZAL_PREMUDA,2023-09-08 11:47:09,2014,GARIBALDI,1,1.2,1.2
CAFEZAL_PREMUDA,2023-09-08 11:47:09,2014,GARIBALDI,1,1.2,1.2
CAFEZAL_SOLFERINO,2023-09-08 11:46:51,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-09-08 11:46:51,1017,ATLANTICO,1,2,2
CAFEZAL_PREMUDA,2023-09-08 11:42:06,2056,GARIBALDI 250GR,1,12.5,12.5
CAFEZAL_PREMUDA,2023-09-08 11:42:06,2056,GARIBALDI 250GR,1,12.5,12.5
CAFEZAL_SOLFERINO,2023-09-08 11:41:56,1329,BOTTIGLIA ACQUA,2,1.8,3.6
CAFEZAL_SOLFERINO,2023-09-08 11:41:56,1021,SOIA/OAT,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-09-08 11:41:56,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-09-08 11:41:56,1329,BOTTIGLIA ACQUA,2,1.8,3.6
CAFEZAL_SOLFERINO,2023-09-08 11:41:56,1015,GARIBALDI DOPPIO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 11:41:56,1021,SOIA/OAT,1,0.5,0.5
CAFEZAL_SOLFERINO,2023-09-08 11:41:56,2001,CAPPUCCINO,2,2.5,5
CAFEZAL_SOLFERINO,2023-09-08 11:41:56,1015,GARIBALDI DOPPIO,1,2.5,2.5
CAFEZAL_SOLFERINO,2023-09-08 11:41:29,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-09-08 11:41:29,1017,ATLANTICO,1,2,2
CAFEZAL_SOLFERINO,2023-09-08 11:37:24,1014,GARIBALDI,2,1.5,3
CAFEZAL_SOLFERINO,2023-09-08 11:37:24,1014,GARIBALDI,2,1.5,3
CAFEZAL_PREMUDA,2023-09-08 11:34:46,2098,SUCCO NETTARE,1,3.5,3.5
CAFEZAL_PREMUDA,2023-09-08 11:34:46,2098,SUCCO NETTARE,1,3.5,3.5
CAFEZAL_PREMUDA,2023-09-08 11:34:46,2014,GARIBALDI,1,1.5,1.5
CAFEZAL_PREMUDA,2023-09-08 11:34:46,2271,SERVIZIO,1,0.5,0.5
CAFEZAL_PREMUDA,2023-09-08 11:34:46,2145,BRIOCHE CREMA CARCIOFI,1,5,5
